5.5, 452
16.5, 452
27.5, 452
38.5, 452
49.5, 452.1818181818182
60.5, 452.5
71.5, 452.5
82.5, 452.5
93.5, 452.5
104.5, 452.72727272727275
115.5, 453
126.5, 453
137.5, 453
148.5, 453
159.5, 453
170.5, 453
181.5, 453
192.5, 453
203.5, 453.40909090909093
214.5, 453.5
225.5, 453.5
236.5, 453.5
247.5, 453.5
258.5, 454
269.5, 454
280.5, 454
291.5, 454
302.5, 454
313.5, 454
324.5, 454
335.5, 454
346.5, 454.40909090909093
357.5, 454.5
368.5, 454.5
379.5, 454.5
390.5, 454.77272727272725
401.5, 455
412.5, 455
423.5, 455
434.5, 455
445.5, 455
456.5, 455
467.5, 455.27272727272725
478.5, 455.5
489.5, 455.5
500.5, 455.54545454545456
511.5, 456
522.5, 456
533.5, 456
544.5, 456
555.5, 456
566.5, 456.1363636363636
577.5, 456.5
588.5, 456.5
599.5, 456.8181818181818
610.5, 457
621.5, 457
632.5, 457
643.5, 457.09090909090907
654.5, 457.5
665.5, 457.6363636363636
676.5, 458
687.5, 458
698.5, 458.04545454545456
709.5, 458.5
720.5, 458.77272727272725
731.5, 459
742.5, 459.1818181818182
753.5, 459.54545454545456
764.5, 460
775.5, 460.27272727272725
786.5, 460.77272727272725
797.5, 461.1363636363636
808.5, 461.72727272727275
819.5, 462.1818181818182
830.5, 462.8636363636364
841.5, 463.5
852.5, 464.22727272727275
863.5, 465.1818181818182
874.5, 466.1363636363636
885.5, 467.3181818181818
896.5, 468.6363636363636
907.5, 470.27272727272725
918.5, 472.27272727272725
929.5, 474.5
940.5, 477.27272727272725
951.5, 480.40909090909093
962.5, 484.1818181818182
973.5, 488.40909090909093
984.5, 493.1818181818182
995.5, 498.5
1006.5, 504.1363636363636
1017.5, 511
1028.5, 519.5454545454545
1039.5, 529.5
1050, 540.35
1060, 551
1069.5, 562.0555555555555
1078.5, 573.3888888888889
1085.8076923076924, 585.3461538461537
1093.9285714285713, 597.0714285714287
1101.5, 608.53125
1109.3666666666666, 619.9666666666667
1116.4999999999998, 630.8928571428571
1123.4999999999998, 641.7142857142857
1130.4999999999998, 652.2857142857143
1137.4999999999998, 663.2857142857143
1144.4999999999998, 674.75
1151.423076923077, 686.2692307692307
1157.0454545454545, 696.6818181818181
1163, 706.9166666666666
1169, 717.8333333333334
1175, 728.75
1180.590909090909, 739.7727272727273
1186.5000000000002, 751.25
1192.409090909091, 763.0909090909091
1197.5, 774.7
1202.5, 785.9
1207.5, 796.9
1212.5, 807.9
1217.590909090909, 818.7272727272727
1223.8846153846157, 829.8846153846154
1230.5, 841
1237.653846153846, 851.5769230769231
1245.9, 861.4
1256, 871.9
1266.5, 882.1818181818181
1277.5, 891.7727272727273
1288.5, 901.0909090909091
1299.5, 910.3636363636364
1310.5, 919.2727272727273
1321.5, 927.5454545454545
1332.5, 935.4090909090909
1343.5, 943.1363636363636
1354.5, 950.3181818181819
1365.5, 957.0909090909091
1376.5, 963.3636363636364
1387.5, 969
1398.5, 974.5
1409.5, 980
1420.5, 985.5
1431.5, 990.7727272727273
1442.5, 996
1453.5, 1001.1363636363636
1464.5, 1006.0454545454545
1475.5, 1010.5909090909091
1486.5, 1014.7727272727273
1497.5, 1018.8636363636364
1508.5, 1022.4545454545455
1519.5, 1025.909090909091
1530.5, 1029.2272727272727
1541.5, 1032.409090909091
1552.5, 1035.590909090909
1563.5, 1038.590909090909
1574.5, 1041.5454545454545
1585.5, 1044.5
1596.5, 1047.2727272727273
1607.5, 1049.909090909091
1618.5, 1052.4545454545455
1629.5, 1054.8636363636363
1640.5, 1057.1818181818182
1651.5, 1059.2272727272727
1662.5, 1060.909090909091
1673.5, 1062.6363636363637
1684.5, 1064.2727272727273
1695.5, 1065.8636363636363
1706.5, 1067.5454545454545
1717.5, 1069.2272727272727
1728.5, 1071
1739.5, 1072.7272727272727
1750.5, 1074.2727272727273
1761.5, 1075.6363636363637
1772.5, 1076.7727272727273
1783.5, 1077.5454545454545
1794.5, 1078
1805.5, 1078.4545454545455
1816.5, 1078.8181818181818
1827.5, 1079
1838.5, 1079
1849.5, 1079
1860.5, 1079
1871.5, 1079
1882.5, 1079
1893.5, 1079
1904.5, 1079
1915.5, 1079
1926.5, 1079
1937.5, 1079
1948.5, 1079
1959.5, 1079
1970.5, 1079
1981.5, 1079
1992.5, 1079
2003.5, 1079
2014.5, 1079
2025.5, 1079
2036.5, 1079
2047.5, 1079
2058.5, 1079
2069.5, 1079
2080.5, 1079
2091.5, 1079
2102.5, 1079
2113.5, 1078.8181818181818
2124.5, 1078.090909090909
2135.5, 1077
2146.5, 1075.7727272727273
2157.5, 1074.5
2168.5, 1073.1818181818182
2179.5, 1071.9545454545455
2190.5, 1070.590909090909
2201.5, 1069.3181818181818
2212.5, 1067.9545454545455
2223.5, 1066.5454545454545
2234.5, 1065.1818181818182
2245.5, 1063.8181818181818
2256.5, 1062.3181818181818
2267.5, 1060.8636363636363
2278.5, 1059.409090909091
2289.5, 1057.9545454545455
2300.5, 1056.4545454545455
2311.5, 1055.0454545454545
2322.5, 1053.590909090909
2333.5, 1052.1363636363637
2344.5, 1050.6818181818182
2355.5, 1049.3636363636363
2366.5, 1048.0454545454545
2377.5, 1046.8181818181818
2388.5, 1045.5
2399.5, 1044.409090909091
2410.5, 1043.2272727272727
2421.5, 1042.1818181818182
2432.5, 1041.1818181818182
2443.5, 1040.2727272727273
2454.5, 1039.5
2465.5, 1038.8181818181818
2476.5, 1038.1818181818182
2487.5, 1037.6363636363637
2498.5, 1036.8636363636363
