17, 92.5
19, 92.5
21, 92.5
23, 92.5
25, 92.5
27, 92.5
29, 92.5
30.5, 92.5
33, 92.5
35, 92.5
37, 92.5
39, 92.5
41, 92.5
43, 92.5
45, 92.5
47, 92
49, 92
51, 92
53, 92
55, 92
57, 92
59, 92
61, 92
63, 92
65, 92
67, 92.25
69, 92.5
71, 92.5
73, 92.5
75, 92.5
77, 92
79, 91.5
81, 91.5
83, 91.25
85, 90.75
87, 90.5
89, 90
91, 90
93, 90
95, 89.5
97, 89.5
99, 89.5
101, 89.5
103, 89.5
105, 89.5
107, 89.5
109, 89.5
111, 89.5
113, 89.25
115, 89
117, 89.25
119, 89
121, 88.5
123, 88.5
125, 88
127, 87.5
129, 87.25
131, 86.5
133, 85.75
135, 84.75
137, 83.75
139, 82.75
141, 81.75
143, 80.75
145, 79.75
147, 78.75
149, 77.25
151, 76.25
153, 75
155, 73.5
157, 72.25
159, 70.75
161, 69.5
163, 68
165, 66.5
167, 64.75
169, 63.5
171, 62
173, 60.5
175, 58.5
177, 56.5
179, 54.75
180, 52.5
181.5, 51
183, 48.5
185, 46.5
187, 44.5
189, 42.25
191, 41
193, 39.75
195, 38.75
197, 38.25
199, 37.25
201, 36.5
203, 35.75
205, 34.75
207, 33.75
209, 32.5
211, 31.25
213, 30.25
215, 29.25
217, 28.25
219, 26.75
221, 25.75
223, 24.75
225, 24
227, 23.25
229, 22.25
231, 21.25
233, 20.25
235, 19.75
237, 19.25
239, 18.5
241, 18.25
243, 17.75
245, 17.5
247, 17.5
249, 17.5
251, 17.5
253, 17.5
255, 17.5
257, 17.5
259, 17.5
261, 17.5
263, 17.5
265, 17.25
267, 17
269, 17
271, 16.5
273, 16.5
275, 16.5
277, 16.5
279, 16.5
281, 16.5
283, 16.5
285, 16.75
287, 17
289, 17.5
291, 17.5
293, 17.5
295, 18
297, 18.5
299, 18.5
301, 18.5
303, 18.75
305, 19.5
307, 19.75
309, 20.5
311, 21.25
313, 22.25
315, 23.25
317, 24.25
319, 25.25
321, 26.25
323, 27.75
325, 29
327, 30.25
329, 31.5
331, 33.25
333, 34.5
335, 35.75
337, 37.25
339, 38.5
341, 39.75
343, 41.25
345, 42.75
347, 44.25
349, 45.75
351, 47.25
353, 48.75
355, 50.5
357, 51.75
359, 53.25
361, 54.5
363, 55.75
365, 57.25
367, 58.25
369, 59.25
371, 60.25
373, 61.25
375, 62.25
377, 62.75
379, 63.5
381, 64.25
383, 64.75
385, 65.5
387, 66.25
389, 66.75
391, 67.5
393, 68.25
395, 68.75
397, 69.5
399, 69.75
401, 70.5
403, 70.75
405, 71.25
407, 71.5
409, 72
411, 72
413, 72
415, 72.5
417, 72.5
419, 72.5
421, 72.5
423, 72.5
425, 72.5
427, 72.5
429, 72.75
431, 73
433, 73.25
435, 73.5
437, 73.5
439, 74
441, 74.25
443, 74.5
445, 74.5
447, 75
449, 75
451, 75.5
453, 75.5
455, 75.5
457, 75.5
459, 75.5
461, 75.5
463, 75.5
465, 75.5
467, 75.5
469, 75.5
471, 75.5
473, 75.5
475, 75.5
477, 75.5
479, 75.75
481, 76
483, 75.5
485, 75.5
487, 75.5
489, 75.5
491, 75.5
493, 75
495, 74.75
497, 74.5
499, 74.5
501, 74.5
503, 74.5
505, 74.5
507, 74.5
509, 74.5
511, 74.5
513, 74.5
515, 74.5
517, 74.5
519, 74.75
521, 75.25
